product_id,title,handle,vendor,product_type,variant_id,variant_title,sku,price,available,inventory_quantity,url
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342265984,4,98296363,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342298752,4.5,98296364,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342331520,5,98296365,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342364288,5.5,98296366,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342397056,6,98296367,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342429824,6.5,98296368,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342462592,7,98296369,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342495360,7.5,98296370,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342528128,8,98296371,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342560896,8.5,98296372,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342593664,9,98296373,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342626432,9.5,98296374,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342659200,10,98296375,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342691968,10.5,98296376,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342724736,11,98296377,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342757504,11.5,98296378,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342790272,12,98296379,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342823040,12.5,98296380,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342855808,13,98296381,200.0,True,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342888576,13.5,98296382,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342921344,14,98296383,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342954112,14.5,98296384,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144342986880,15,98296385,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144343019648,15.5,98296386,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144343052416,16,98296387,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144343085184,16.5,98296388,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144343117952,17,98296389,200.0,False,,https://kith.com/products/nwbu18906m2
8286760992896,New Balance 1890A - Beige / Black,nwbu18906m2,New Balance,Low Top Sneakers,45144343150720,18,98296390,200.0,False,,https://kith.com/products/nwbu18906m2
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341217408,3,98294076,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341250176,3.5,98294077,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341282944,4,98294078,200.0,False,,https://kith.com/products/sall49215100
